source,target,rating,timestamp,datetime,prev_txn_time,time_diff_sec,sender_txn_count,receiver_txn_count,sender_avg_rating,receiver_avg_rating,unique_receivers
2310,4499,1,1391827546,2014-02-08 02:45:46,56:16.0,8596169.964,9,8,1.111111111,1.25,9
2310,2063,1,1392849346,2014-02-19 22:35:46,45:46.0,1021799.825,10,23,1.1,1.869565217,10
2311,2219,1,1342833977,2012-07-21 01:26:17,0,0,1,8,1,1.875,1
2311,937,2,1342842970,2012-07-21 03:56:10,26:17.4,8992.40169,2,57,1.5,1.526315789,2
2311,2349,1,1343234962,2012-07-25 16:49:22,56:09.8,391992.5002,3,5,1.333333333,2.8,3
2311,1201,10,1343235894,2012-07-25 17:04:54,49:22.3,931.6640501,4,52,3.5,3.980769231,4
2311,1499,1,1343446461,2012-07-28 03:34:21,04:54.0,210566.6335,5,26,3,1.961538462,5
2311,2167,10,1344062978,2012-08-04 06:49:38,34:20.6,616517.3838,6,3,4.166666667,5.333333333,6
2311,1222,1,1345310822,2012-08-18 17:27:02,49:38.0,1247843.525,7,12,3.714285714,1.5,7
2311,2397,1,1346021037,2012-08-26 22:43:57,27:01.6,710215.1248,8,18,3.375,1.5,8
2311,2198,3,1346097024,2012-08-27 19:50:24,43:56.7,75986.94005,9,61,3.333333333,2.06557377,9
2311,2176,1,1347995163,2012-09-18 19:06:03,50:23.6,1898139.022,10,22,3.1,2.181818182,10
2311,1317,1,1348117609,2012-09-20 05:06:49,06:02.6,122446.4735,11,108,2.909090909,2.027777778,11
2311,2728,1,1349317277,2012-10-04 02:21:17,06:49.1,1199667.55,12,13,2.75,1.538461538,12
2312,2118,1,1342560222,2012-07-17 21:23:42,0,0,1,15,1,2.8,1
2312,2067,1,1346958370,2012-09-06 19:06:10,23:42.2,4398148.013,2,63,1,1.619047619,2
2312,4197,2,1382383420,2013-10-21 19:23:40,06:10.2,35425049.43,3,35,1.333333333,2.228571429,3
2313,2377,10,1376379439,2013-08-13 07:37:19,0,0,1,3,10,10,1
2313,2347,10,1376379550,2013-08-13 07:39:10,37:18.6,111.5099399,2,1,10,10,2
2313,988,10,1376379594,2013-08-13 07:39:54,39:10.1,43.83197999,3,7,10,3.857142857,3
2313,2859,1,1376379797,2013-08-13 07:43:17,39:54.0,203.1373,4,6,7.75,1.166666667,4
2313,4689,1,1376379975,2013-08-13 07:46:15,43:17.1,178.0346701,5,1,6.4,1,5
2313,4516,1,1376380196,2013-08-13 07:49:56,46:15.1,221.03109,6,2,5.5,1,6
2313,1615,2,1376380579,2013-08-13 07:56:19,49:56.2,382.55811,7,51,5,2.62745098,7
2313,35,2,1376380722,2013-08-13 07:58:42,56:18.7,143.5232899,8,226,4.625,1.805309735,8
2313,2080,1,1376381129,2013-08-13 08:05:29,58:42.2,406.6198301,9,12,4.222222222,3,9
2313,2383,1,1376381437,2013-08-13 08:10:37,05:28.9,308.0688398,10,1,3.9,1,10
2313,3267,-2,1376402804,2013-08-13 14:06:44,10:36.9,21367.51738,11,1,3.363636364,-2,11
2313,1217,1,1380635277,2013-10-01 13:47:57,06:44.4,4232472.829,12,67,3.166666667,2.417910448,12
2313,2305,10,1380983901,2013-10-05 14:38:21,47:57.3,348623.9681,13,3,3.692307692,7,13
2313,415,1,1382048970,2013-10-17 22:29:30,38:21.2,1065068.523,14,14,3.5,2.5,14
2313,4915,1,1382048977,2013-10-17 22:29:37,29:29.8,7.71765995,15,1,3.333333333,1,15
2313,5009,1,1384429636,2013-11-14 11:47:16,29:37.5,2380658.608,16,1,3.1875,1,16
2313,5093,1,1385728774,2013-11-29 12:39:34,47:16.1,1299137.595,17,2,3.058823529,1,17
2313,2042,1,1388761992,2014-01-03 15:13:12,39:33.7,3033217.828,18,4,2.944444444,1.5,18
2313,4767,1,1388762126,2014-01-03 15:15:26,13:11.5,134.5065699,19,2,2.842105263,1,19
2313,5261,1,1388762439,2014-01-03 15:20:39,15:26.0,312.7058101,20,1,2.75,1,20
2315,2198,2,1344358481,2012-08-07 16:54:41,0,0,1,62,2,2.064516129,1
2315,35,1,1344374778,2012-08-07 21:26:18,54:41.5,16296.47875,2,227,1.5,1.801762115,2
2315,2398,1,1344377394,2012-08-07 22:09:54,26:18.0,2616.33241,3,7,1.333333333,1.571428571,3
2315,2782,1,1350251535,2012-10-14 21:52:15,09:54.3,5874140.535,4,1,1.25,1,4
2315,2635,1,1350251690,2012-10-14 21:54:50,52:14.8,155.5050302,5,5,1.2,2.8,5
2315,2600,1,1350251714,2012-10-14 21:55:14,54:50.3,23.81556988,6,16,1.166666667,1.5,6
2315,2028,1,1350251740,2012-10-14 21:55:40,55:14.2,26.20429015,7,114,1.142857143,0.263157895,7
2315,2810,1,1350269366,2012-10-15 02:49:26,55:40.4,17625.4945,8,1,1.125,1,8
2315,2848,1,1350879961,2012-10-22 04:26:01,49:25.9,610595.5895,9,5,1.111111111,0.8,9
2315,1629,1,1352146492,2012-11-05 20:14:52,26:01.4,1266531.039,10,29,1.1,1.310344828,10
2315,1810,1,1352146812,2012-11-05 20:20:12,14:52.5,319.89746,11,120,1.090909091,2.35,11
2315,2936,1,1352148372,2012-11-05 20:46:12,20:12.4,1559.39752,12,1,1.083333333,1,12
2315,2940,1,1352168612,2012-11-06 02:23:32,46:11.8,20240.36719,13,3,1.076923077,1,13
2315,2981,1,1352757316,2012-11-12 21:55:16,23:32.1,588704.1292,14,1,1.071428571,1,14
2315,2934,1,1353801899,2012-11-25 00:04:59,55:16.3,1044582.829,15,15,1.066666667,1.533333333,15
2315,2642,2,1355378351,2012-12-13 05:59:11,04:59.1,1576452.12,16,71,1.125,2.366197183,16
2315,3642,1,1362951037,2013-03-10 21:30:37,59:11.2,7572685.986,17,11,1.117647059,0.181818182,17
2316,2072,3,1342573835,2012-07-18 01:10:35,0,0,1,8,3,1.5,1
2316,4254,1,1374556060,2013-07-23 05:07:40,10:34.7,31982225.63,2,6,2,1,2
2317,2067,1,1342548246,2012-07-17 18:04:06,0,0,1,64,1,1.609375,1
2317,1873,1,1342569937,2012-07-18 00:05:37,04:05.7,21691.74656,2,12,1,1,2
2317,2044,1,1342569950,2012-07-18 00:05:50,05:37.5,12.3280499,3,7,1,0.428571429,3
2318,2331,1,1342763806,2012-07-20 05:56:46,0,0,1,1,1,1,1
2318,2173,1,1342773738,2012-07-20 08:42:18,56:46.0,9932.03962,2,38,1,1.394736842,2
2318,1620,1,1342816985,2012-07-20 20:43:05,42:18.1,43246.93271,3,25,1,2.72,3
2318,1819,1,1343109655,2012-07-24 06:00:55,43:05.0,292669.7239,4,15,1,1.666666667,4
2318,905,1,1343712881,2012-07-31 05:34:41,00:54.7,603226.4127,5,150,1,1.64,5
2318,1850,2,1343962203,2012-08-03 02:50:03,34:41.2,249322.2056,6,16,1.166666667,1,6
2318,1832,1,1344015818,2012-08-03 17:43:38,50:03.4,53614.64384,7,46,1.142857143,1.934782609,7
2318,2382,1,1344054547,2012-08-04 04:29:07,43:38.0,38728.95404,8,1,1.125,1,8
2318,846,1,1345003545,2012-08-15 04:05:45,29:07.0,948998.4776,9,7,1.111111111,1.285714286,9
2318,2262,1,1345053566,2012-08-15 17:59:26,05:45.4,50020.23921,10,11,1.1,1.727272727,10
2318,2437,1,1345091533,2012-08-16 04:32:13,59:25.7,37966.82912,11,4,1.090909091,1.25,11
2318,2176,1,1345345149,2012-08-19 02:59:09,32:12.5,253616.8888,12,23,1.083333333,2.130434783,12
2318,2198,2,1346101584,2012-08-27 21:06:24,59:09.4,756435.1024,13,63,1.153846154,2.063492063,13
2318,2399,1,1346273730,2012-08-29 20:55:30,06:24.5,172145.2165,14,12,1.142857143,1.083333333,14
2318,2030,1,1346277190,2012-08-29 21:53:10,55:29.7,3460.7431,15,13,1.133333333,1.923076923,15
2318,2125,2,1346555533,2012-09-02 03:12:13,53:10.5,278342.6618,16,79,1.1875,2.240506329,16
2318,2231,1,1346825601,2012-09-05 06:13:21,12:13.1,270068.2739,17,8,1.176470588,1.25,17
2318,228,1,1347088482,2012-09-08 07:14:42,13:21.4,262880.7888,18,12,1.166666667,1.666666667,18
2318,1396,1,1347317006,2012-09-10 22:43:26,14:42.2,228523.8849,19,93,1.157894737,2.021505376,19
2318,1556,1,1349064070,2012-10-01 04:01:10,43:26.1,1747064.331,20,14,1.15,2.428571429,20
2318,141,1,1353258604,2012-11-18 17:10:04,01:10.4,4194533.41,21,19,1.142857143,1.631578947,21
2318,3326,1,1358319675,2013-01-16 07:01:15,10:03.8,5061071.19,22,5,1.136363636,1.6,22
2318,2642,1,1362018468,2013-02-28 02:27:48,01:15.0,3698792.808,23,72,1.130434783,2.347222222,23
2318,3699,1,1364526198,2013-03-29 03:03:18,27:47.8,2507730.369,24,15,1.125,0.666666667,24
2318,4573,2,1378449863,2013-09-06 06:44:23,03:18.2,13923664.81,25,1,1.16,2,25
2318,4519,2,1378954792,2013-09-12 02:59:52,44:23.0,504928.6684,26,4,1.192307692,1.25,26
2318,2045,6,1380751201,2013-10-02 22:00:01,59:51.6,1796409.617,27,47,1.37037037,1.787234043,27
2318,304,6,1380751256,2013-10-02 22:00:56,00:01.3,54.47903013,28,86,1.535714286,2.325581395,28
2318,2892,4,1382313894,2013-10-21 00:04:54,00:55.7,1562638.657,29,5,1.620689655,1.8,29
2318,3897,3,1385960299,2013-12-02 04:58:19,04:54.4,3646404.62,30,19,1.666666667,2.473684211,30
2318,4594,1,1386653524,2013-12-10 05:32:04,58:19.0,693224.9773,31,3,1.64516129,1,31
2318,4119,1,1388467580,2013-12-31 05:26:20,32:04.0,1814055.513,32,5,1.625,3.8,32
2318,1565,5,1389355810,2014-01-10 12:10:10,26:19.5,888230.5189,33,65,1.727272727,2.307692308,33
2318,5312,1,1390428073,2014-01-22 22:01:13,10:10.0,1072262.548,34,2,1.705882353,-0.5,34
2318,2388,1,1391049119,2014-01-30 02:31:59,01:12.6,621046.6242,35,46,1.685714286,1.456521739,35
2318,4569,1,1391640336,2014-02-05 22:45:36,31:59.2,591216.5694,36,2,1.666666667,1.5,36
2318,1508,1,1391642819,2014-02-05 23:26:59,45:35.8,2483.17295,37,20,1.648648649,1.4,37
2318,3988,2,1393452259,2014-02-26 22:04:19,26:58.9,1809440.202,38,17,1.657894737,1.647058824,38
2319,7,1,1342603172,2012-07-18 09:19:32,0,0,1,205,1,2.907317073,1
2319,2205,1,1342603190,2012-07-18 09:19:50,19:31.5,18.71869993,2,7,1,1.142857143,2
2320,2118,2,1346245174,2012-08-29 12:59:34,0,0,1,16,2,2.75,1
2321,1899,1,1342632712,2012-07-18 17:31:52,0,0,1,75,1,2.066666667,1
2322,647,2,1345416009,2012-08-19 22:40:09,0,0,1,29,2,1.275862069,1
2322,2388,1,1362016682,2013-02-28 01:58:02,40:09.2,16600673.14,2,47,1.5,1.446808511,2
2322,4707,-10,1376585419,2013-08-15 16:50:19,58:02.3,14568737.18,3,4,-2.333333333,-10,3
2322,4688,-10,1376585487,2013-08-15 16:51:27,50:19.5,67.52676988,4,5,-4.25,-10,4
2322,4686,-10,1376585499,2013-08-15 16:51:39,51:27.0,12.28205013,5,6,-5.4,-10,5
2322,4694,1,1376603552,2013-08-15 21:52:32,51:39.3,18052.5815,6,14,-4.333333333,0.142857143,6
2322,4746,1,1376604596,2013-08-15 22:09:56,52:31.9,1043.81812,7,3,-3.571428571,-6.333333333,7
2322,3317,1,1376624986,2013-08-16 03:49:46,09:55.7,20390.10207,8,4,-3,1,8
2322,4320,1,1376683178,2013-08-16 19:59:38,49:45.8,58192.28606,9,9,-2.555555556,1.111111111,9
2322,4761,1,1377985449,2013-08-31 21:44:09,59:38.1,1302271.194,10,1,-2.2,1,10
2322,4814,1,1377996551,2013-09-01 00:49:11,44:09.3,11101.50511,11,2,-1.909090909,-4.5,11
2322,4829,1,1378238032,2013-09-03 19:53:52,49:10.8,241481.286,12,1,-1.666666667,1,12
2322,4833,1,1378309443,2013-09-04 15:44:03,53:52.1,71410.44754,13,14,-1.461538462,1.857142857,13
2322,4611,1,1380735291,2013-10-02 17:34:51,44:02.5,2425848.022,14,9,-1.285714286,1.111111111,14
2322,4197,1,1380736812,2013-10-02 18:00:12,34:50.5,1521.46287,15,36,-1.133333333,2.194444444,15
2322,3916,1,1380975398,2013-10-05 12:16:38,00:12.0,238585.8427,16,15,-1,1.333333333,16
2322,4862,1,1380984958,2013-10-05 14:55:58,16:37.8,9559.78248,17,1,-0.882352941,1,17
2322,4893,1,1380989260,2013-10-05 16:07:40,55:57.6,4301.9355,18,2,-0.777777778,1,18
2322,4559,2,1381004527,2013-10-05 20:22:07,07:39.6,15267.87121,19,19,-0.631578947,1.368421053,19
2322,4875,1,1381027062,2013-10-06 02:37:42,22:07.4,22534.74185,20,3,-0.55,1,20
2322,3001,1,1381168362,2013-10-07 17:52:42,37:42.2,141299.7552,21,2,-0.476190476,1.5,21
2322,3283,1,1381173488,2013-10-07 19:18:08,52:41.9,5126.47755,22,2,-0.409090909,1,22
2322,1,2,1382463738,2013-10-22 17:42:18,18:08.4,1290249.238,23,190,-0.304347826,3.6,23
2322,1565,1,1384368570,2013-11-13 18:49:30,42:17.7,1904832.688,24,66,-0.25,2.287878788,24
2322,5021,1,1384708826,2013-11-17 17:20:26,49:30.3,340255.2725,25,3,-0.2,-4.666666667,25
2322,3772,1,1384721585,2013-11-17 20:53:05,20:25.6,12759.5856,26,2,-0.153846154,1.5,26
2322,4291,2,1384744103,2013-11-18 03:08:23,53:05.2,22517.46764,27,36,-0.074074074,2.361111111,27
2322,4937,2,1385404705,2013-11-25 18:38:25,08:22.7,660602.1057,28,1,0,2,28
2322,5079,2,1385574154,2013-11-27 17:42:34,38:24.8,169449.6813,29,1,0.068965517,2,29
2323,1899,1,1342640384,2012-07-18 19:39:44,0,0,1,76,1,2.052631579,1
2324,2194,2,1342658810,2012-07-19 00:46:50,0,0,1,27,2,1.222222222,1
2325,2028,1,1342672966,2012-07-19 04:42:46,0,0,1,115,1,0.269565217,1
2325,2198,1,1342854721,2012-07-21 07:12:01,42:46.1,181755.3196,2,64,1,2.046875,2
2325,2125,1,1343008280,2012-07-23 01:51:20,12:01.4,153559.0206,3,80,1,2.225,3
2325,1585,1,1343264938,2012-07-26 01:08:58,51:20.4,256657.3767,4,66,1,1.666666667,4
2325,2405,1,1346556824,2012-09-02 03:33:44,08:57.8,3291886.435,5,4,1,1,5
2325,1810,1,1346574625,2012-09-02 08:30:25,33:44.2,17800.32768,6,121,1,2.338842975,6
2325,2328,1,1347995597,2012-09-18 19:13:17,30:24.5,1420972.151,7,11,1,1.727272727,7
2325,2045,1,1347995609,2012-09-18 19:13:29,13:16.7,12.37413979,8,48,1,1.770833333,8
2325,3233,1,1358125134,2013-01-14 00:58:54,13:29.1,10129524.54,9,6,1,-0.166666667,9
2325,2725,1,1358140375,2013-01-14 05:12:55,58:53.6,15241.40701,10,25,1,2.28,10
2325,1352,1,1360406705,2013-02-09 10:45:05,12:55.0,2266329.946,11,57,1,1.298245614,11
2325,3735,1,1367544093,2013-05-03 01:21:33,45:05.0,7137388.039,12,30,1,1.433333333,12
2325,4197,1,1374183496,2013-07-18 21:38:16,21:33.0,6639403.126,13,37,1,2.162162162,13
2326,2299,1,1342749907,2012-07-20 02:05:07,0,0,1,8,1,1.125,1
2326,2198,1,1342764308,2012-07-20 06:05:08,05:06.5,14401.62262,2,65,1,2.030769231,2
2327,1939,1,1342704410,2012-07-19 13:26:50,0,0,1,10,1,1.9,1
2328,2359,1,1343620610,2012-07-30 03:56:50,0,0,1,4,1,2,1
2328,57,1,1343620693,2012-07-30 03:58:13,56:49.8,83.02305007,2,48,1,2.333333333,2
2328,2392,3,1344226959,2012-08-06 04:22:39,58:12.9,606266.6042,3,10,1.666666667,1.9,3
2328,2173,1,1344587331,2012-08-10 08:28:51,22:39.5,360371.8035,4,39,1.5,1.384615385,4
2328,2208,-7,1346130087,2012-08-28 05:01:27,28:51.3,1542755.398,5,5,-0.2,-2.4,5
2328,2296,1,1346397720,2012-08-31 07:22:00,01:26.7,267632.9121,6,35,0,1.857142857,6
2328,2399,1,1346556654,2012-09-02 03:30:54,21:59.6,158934.123,7,13,0.142857143,1.076923077,7
2328,2525,1,1346558213,2012-09-02 03:56:53,30:53.7,1559.69747,8,2,0.25,1,8
2328,2333,1,1346559322,2012-09-02 04:15:22,56:53.4,1108.61316,9,10,0.333333333,1.6,9
2328,2176,1,1347062077,2012-09-07 23:54:37,15:22.0,502755.2586,10,24,0.4,2.083333333,10
2328,25,1,1347257714,2012-09-10 06:15:14,54:37.3,195636.5588,11,66,0.454545455,3.136363636,11
2328,2561,-5,1347996632,2012-09-18 19:30:32,15:13.8,738917.8091,12,6,0,-4.5,12
2328,1383,-10,1348097787,2012-09-19 23:36:27,30:31.6,101155.2368,13,90,-0.769230769,-2.166666667,13
2328,2090,-10,1348098213,2012-09-19 23:43:33,36:26.9,426.1082399,14,18,-1.428571429,-2.722222222,14
2328,2438,1,1348181187,2012-09-20 22:46:27,43:33.0,82974.13832,15,3,-1.266666667,3.333333333,15
2328,2198,2,1348185112,2012-09-20 23:51:52,46:27.1,3925.29941,16,66,-1.0625,2.03030303,16
2328,2205,1,1348185345,2012-09-20 23:55:45,51:52.4,232.7618601,17,8,-0.941176471,1.125,17
2328,2524,1,1349509134,2012-10-06 07:38:54,55:45.2,1323789.091,18,5,-0.833333333,0.6,18
2328,1584,1,1349509167,2012-10-06 07:39:27,38:54.3,32.66222,19,17,-0.736842105,1.294117647,19
2328,2498,-10,1350611253,2012-10-19 01:47:33,39:26.9,1102086.283,20,19,-1.2,-7,20
2328,628,-3,1351360564,2012-10-27 17:56:04,47:33.2,749311.1608,21,15,-1.285714286,0.2,21
2328,2835,1,1351661760,2012-10-31 05:36:00,56:04.4,301195.3198,22,20,-1.181818182,1.25,22
2328,1543,-10,1351751344,2012-11-01 06:29:04,35:59.7,89584.07867,23,43,-1.565217391,-1.348837209,23
2328,72,1,1352950117,2012-11-15 03:28:37,29:03.8,1198773.632,24,10,-1.458333333,2.1,24
2328,3076,1,1354082708,2012-11-28 06:05:08,28:37.4,1132590.589,25,2,-1.36,1,25
2328,1832,1,1359091570,2013-01-25 05:26:10,05:08.0,5008862.269,26,47,-1.269230769,1.914893617,26
2328,1018,2,1359156598,2013-01-25 23:29:58,26:10.3,65027.32868,27,58,-1.148148148,2.413793103,27
2328,3571,1,1362190319,2013-03-02 02:11:59,29:57.6,3033721.215,28,7,-1.071428571,1.428571429,28
2328,3161,1,1364676196,2013-03-30 20:43:16,11:58.8,2485877.555,29,5,-1,3,29
2328,2388,3,1364940740,2013-04-02 22:12:20,43:16.4,264543.8785,30,48,-0.866666667,1.479166667,30
2328,3590,2,1364940825,2013-04-02 22:13:45,12:20.2,84.60358,31,2,-0.774193548,1.5,31
2328,3735,1,1365374454,2013-04-07 22:40:54,13:44.9,433629.0734,32,31,-0.71875,1.419354839,32
2328,3578,1,1372931964,2013-07-04 09:59:24,40:53.9,7557509.954,33,9,-0.666666667,1,33
2328,2028,-6,1403806560,2014-06-26 18:16:00,59:23.9,30874595.7,34,116,-0.823529412,0.215517241,34
2328,2214,-5,1403806893,2014-06-26 18:21:33,15:59.6,333.8928001,35,26,-0.942857143,0.961538462,35
2330,304,1,1342740410,2012-07-19 23:26:50,0,0,1,87,1,2.310344828,1
2331,2198,1,1342764324,2012-07-20 06:05:24,0,0,1,67,1,2.014925373,1
2332,2333,2,1342798489,2012-07-20 15:34:49,0,0,1,11,2,1.636363636,1
2332,2067,5,1345146707,2012-08-16 19:51:47,34:48.8,2348218.492,2,65,3.5,1.661538462,2
2332,2647,5,1351627811,2012-10-30 20:10:11,51:47.3,6481103.361,3,8,4,0.5,3
2333,2332,2,1345817604,2012-08-24 14:13:24,0,0,1,2,2,2.5,1
2333,2328,3,1346559343,2012-09-02 04:15:43,13:23.7,741739.1262,2,12,2.5,1.833333333,2
2333,96,5,1347100822,2012-09-08 10:40:22,15:42.8,541478.7543,3,19,3.333333333,1.789473684,3
2333,2028,5,1347629221,2012-09-14 13:27:01,40:21.6,528398.9317,4,117,3.75,0.256410256,4
2333,2296,1,1348796894,2012-09-28 01:48:14,27:00.5,1167673.266,5,36,3.2,1.833333333,5
2333,2125,2,1350505105,2012-10-17 20:18:25,48:13.8,1708210.999,6,81,3,2.222222222,6
2333,1810,1,1352769766,2012-11-13 01:22:46,18:24.8,2264661.352,7,122,2.714285714,2.327868852,7
2333,1899,2,1356393787,2012-12-25 00:03:07,22:46.2,3624020.748,8,77,2.625,2.051948052,8
2333,3103,4,1358580062,2013-01-19 07:21:02,03:06.9,2186274.857,9,1,2.777777778,4,9
2333,3428,4,1359776412,2013-02-02 03:40:12,21:01.8,1196350.255,10,1,2.9,4,10
2333,2484,1,1359779198,2013-02-02 04:26:38,40:12.0,2786.40521,11,9,2.727272727,1.888888889,11
2333,1746,2,1362075364,2013-02-28 18:16:04,26:38.4,2296165.875,12,14,2.666666667,1.285714286,12
2334,35,1,1342819862,2012-07-20 21:31:02,0,0,1,228,1,1.798245614,1
2334,2642,1,1354401897,2012-12-01 22:44:57,31:02.4,11582034.1,2,73,1,2.328767123,2
2334,1018,3,1358880736,2013-01-22 18:52:16,44:56.5,4478839.965,3,59,1.666666667,2.423728814,3
2335,1217,7,1343237182,2012-07-25 17:26:22,0,0,1,68,7,2.485294118,1
2336,1810,1,1342980675,2012-07-22 18:11:15,0,0,1,123,1,2.317073171,1
2336,215,1,1404713122,2014-07-07 06:05:22,11:14.9,61732447.47,2,36,1,2.194444444,2
2336,4197,1,1404771542,2014-07-07 22:19:02,05:22.3,58420.02218,3,38,1,2.131578947,3
2337,2189,1,1342985643,2012-07-22 19:34:03,0,0,1,3,1,1,1
2337,1810,1,1345778242,2012-08-24 03:17:22,34:03.4,2792598.442,2,124,1,2.306451613,2
2337,4197,3,1380564332,2013-09-30 18:05:32,17:21.8,34786090.42,3,39,1.666666667,2.153846154,3
2339,2090,1,1343025405,2012-07-23 06:36:45,0,0,1,19,1,-2.526315789,1
2340,35,2,1346759736,2012-09-04 11:55:36,0,0,1,229,2,1.799126638,1
2341,1,1,1343106981,2012-07-24 05:16:21,0,0,1,191,1,3.586387435,1
2341,1317,1,1343418360,2012-07-27 19:46:00,16:21.2,311378.6472,2,109,1,2.018348624,2
2341,2173,1,1348411551,2012-09-23 14:45:51,45:59.9,4993191.487,3,40,1,1.375,3
2341,2176,1,1348717303,2012-09-27 03:41:43,45:51.3,305751.2952,4,25,1,2.04,4
2342,1790,1,1343127549,2012-07-24 10:59:09,0,0,1,3,1,1,1
2342,2370,10,1347008738,2012-09-07 09:05:38,59:08.5,3881189.257,2,3,5.5,1.666666667,2
2343,1939,2,1343159765,2012-07-24 19:56:05,0,0,1,11,2,1.909090909,1
2343,2903,4,1351624541,2012-10-30 19:15:41,56:04.8,8464775.973,2,4,3,4,2
2343,1953,2,1353695761,2012-11-23 18:36:01,15:40.8,2071219.788,3,32,2.666666667,2.1875,3
2344,1204,2,1343170037,2012-07-24 22:47:17,0,0,1,13,2,2.615384615,1
2344,2296,2,1343188027,2012-07-25 03:47:07,47:16.7,17989.90046,2,37,2,1.837837838,2
2344,2255,1,1343698299,2012-07-31 01:31:39,47:06.6,510272.5627,3,6,1.666666667,1,3
2344,2028,1,1343699926,2012-07-31 01:58:46,31:39.2,1626.84804,4,118,1.5,0.262711864,4
2344,2214,1,1343949502,2012-08-02 23:18:22,58:46.0,249576.4677,5,27,1.4,0.962962963,5
2344,1899,3,1344654269,2012-08-11 03:04:29,18:22.5,704766.8545,6,78,1.666666667,2.064102564,6
2344,353,2,1344747932,2012-08-12 05:05:32,04:29.3,93662.59649,7,61,1.714285714,1.672131148,7
2344,2421,1,1344804039,2012-08-12 20:40:39,05:31.9,56106.75588,8,2,1.625,1,8
2344,1832,3,1344884828,2012-08-13 19:07:08,40:38.7,80789.70526,9,48,1.777777778,1.9375,9
2344,25,10,1344982299,2012-08-14 22:11:39,07:08.4,97471.06567,10,67,2.6,3.23880597,10
2344,2198,5,1344999826,2012-08-15 03:03:46,11:39.5,17526.51451,11,68,2.818181818,2.058823529,11
2344,2404,2,1345072898,2012-08-15 23:21:38,03:46.0,73071.65557,12,18,2.75,1.111111111,12
2344,1802,1,1345086251,2012-08-16 03:04:11,21:37.6,13353.2904,13,43,2.615384615,1.558139535,13
2344,4,1,1345162938,2012-08-17 00:22:18,04:10.9,76687.46731,14,48,2.5,3.104166667,14
2344,1565,1,1345242504,2012-08-17 22:28:24,22:18.4,79565.75772,15,67,2.4,2.268656716,15
2344,2517,-1,1346454718,2012-08-31 23:11:58,28:24.1,1212213.518,16,1,2.1875,-1,16
2344,2514,-1,1346454728,2012-08-31 23:12:08,11:57.7,9.991669893,17,4,2,-7,17
2344,2516,-1,1346454738,2012-08-31 23:12:18,12:07.6,10.83943009,18,4,1.833333333,-7.75,18
2344,1886,1,1347858596,2012-09-17 05:09:56,12:18.5,1403857.808,19,3,1.789473684,1,19
2344,3021,1,1353443415,2012-11-20 20:30:15,09:56.3,5584818.984,20,2,1.75,1,20
2344,2625,2,1365453282,2013-04-08 20:34:42,30:15.3,12009866.87,21,28,1.761904762,2.142857143,21
2344,3919,1,1365455568,2013-04-08 21:12:48,34:42.1,2286.00411,22,7,1.727272727,1.428571429,22
2344,160,1,1367296302,2013-04-30 04:31:42,12:48.2,1840734.337,23,6,1.695652174,1.5,23
2344,4192,1,1367306597,2013-04-30 07:23:17,31:42.5,10294.73423,24,2,1.666666667,1,24
2344,2306,1,1367420307,2013-05-01 14:58:27,23:17.2,113710.2615,25,19,1.64,1.210526316,25
2344,2266,10,1367420612,2013-05-01 15:03:32,58:27.5,304.3591299,26,26,1.961538462,1.153846154,26
2344,1352,-10,1367422409,2013-05-01 15:33:29,03:31.8,1797.56174,27,58,1.518518519,1.103448276,27
2345,1899,2,1343183493,2012-07-25 02:31:33,0,0,1,79,2,2.063291139,1
2346,2067,1,1343340724,2012-07-26 22:12:04,0,0,1,66,1,1.651515152,1
2346,732,2,1343384301,2012-07-27 10:18:21,12:04.5,43576.34469,2,30,1.5,2.5,2
2346,2299,1,1343592603,2012-07-29 20:10:03,18:20.8,208301.8365,3,9,1.333333333,1.111111111,3
2346,2306,1,1343786280,2012-08-01 01:58:00,10:02.7,193677.6913,4,20,1.25,1.2,4
2346,2296,4,1343972956,2012-08-03 05:49:16,58:00.4,186676.0305,5,38,1.8,1.894736842,5
2346,2028,1,1344312056,2012-08-07 04:00:56,49:16.4,339099.3341,6,119,1.666666667,0.268907563,6
2347,2313,10,1346447885,2012-08-31 21:18:05,0,0,1,9,10,3.777777778,1
2348,2296,1,1343217032,2012-07-25 11:50:32,0,0,1,39,1,1.871794872,1
2348,2028,1,1343217542,2012-07-25 11:59:02,50:32.3,509.2884202,2,120,1,0.275,2
2349,2125,1,1343226398,2012-07-25 14:26:38,0,0,1,82,1,2.207317073,1
2349,2311,1,1343235074,2012-07-25 16:51:14,26:38.5,8675.92649,2,9,1,1.777777778,2
2349,546,1,1343330446,2012-07-26 19:20:46,51:14.4,95371.4555,3,82,1,1.451219512,3
2349,2135,1,1343395056,2012-07-27 13:17:36,20:45.9,64609.66759,4,8,1,2,4
2349,1204,1,1343424609,2012-07-27 21:30:09,17:35.5,29553.51342,5,14,1,2.5,5
2349,2124,1,1343878877,2012-08-02 03:41:17,30:09.0,454267.8181,6,14,1,2.214285714,6
2349,2204,1,1344362158,2012-08-07 17:55:58,41:16.9,483280.9933,7,5,1,1.4,7
2350,2125,2,1344454211,2012-08-08 19:30:11,0,0,1,83,2,2.204819277,1
2350,2266,1,1345662186,2012-08-22 19:03:06,30:10.8,1207974.971,2,27,1.5,1.148148148,2
